Input,Label
hls_train/hls_train/chips/chip_20170201_S30_T37QEE_2017002T075322_1_6.tif,hls_train/hls_train/seg_maps/seg_map_20170201_S30_T37QEE_2017002T075322_1_6.tif
hls_train/hls_train/chips/chip_20200701_S30_T40RDR_2020154T064629_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T40RDR_2020154T064629_10_2.tif
hls_train/hls_train/chips/chip_20191101_L30_T43RDM_2019276T053134_7_12.tif,hls_train/hls_train/seg_maps/seg_map_20191101_L30_T43RDM_2019276T053134_7_12.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RYP_2019151T054649_8_12.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RYP_2019151T054649_8_12.tif
hls_train/hls_train/chips/chip_20190101_L30_T43RDL_2018337T053131_12_3.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T43RDL_2018337T053131_12_3.tif
hls_train/hls_train/chips/chip_20200501_S30_T36NZH_2020092T074609_2_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T36NZH_2020092T074609_2_4.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RBK_2020183T053649_7_11.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RBK_2020183T053649_7_11.tif
hls_train/hls_train/chips/chip_20190301_S30_T40RGP_2019031T064111_9_11.tif,hls_train/hls_train/seg_maps/seg_map_20190301_S30_T40RGP_2019031T064111_9_11.tif
hls_train/hls_train/chips/chip_20160501_L30_T42RTP_2016095T060233_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T42RTP_2016095T060233_8_8.tif
hls_train/hls_train/chips/chip_20200501_S30_T37NCC_2020094T073611_5_2.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T37NCC_2020094T073611_5_2.tif
hls_train/hls_train/chips/chip_20171001_S30_T43RBK_2017246T054641_6_4.tif,hls_train/hls_train/seg_maps/seg_map_20171001_S30_T43RBK_2017246T054641_6_4.tif
hls_train/hls_train/chips/chip_20191101_S30_T37QDG_2019275T075741_11_12.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T37QDG_2019275T075741_11_12.tif
hls_train/hls_train/chips/chip_20190401_S30_T40QEM_2019061T063801_1_7.tif,hls_train/hls_train/seg_maps/seg_map_20190401_S30_T40QEM_2019061T063801_1_7.tif
hls_train/hls_train/chips/chip_20190901_S30_T43RBL_2019213T053651_9_8.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T43RBL_2019213T053651_9_8.tif
hls_train/hls_train/chips/chip_20200801_S30_T42RTP_2020182T060639_7_8.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T42RTP_2020182T060639_7_8.tif
hls_train/hls_train/chips/chip_20190801_S30_T42RXR_2019184T055649_8_4.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T42RXR_2019184T055649_8_4.tif
hls_train/hls_train/chips/chip_20200901_S30_T38NPM_2020215T070631_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T38NPM_2020215T070631_11_0.tif
hls_train/hls_train/chips/chip_20170601_L30_T36QXE_2017125T080748_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20170601_L30_T36QXE_2017125T080748_3_9.tif
hls_train/hls_train/chips/chip_20180201_S30_T40RFP_2018001T064249_0_7.tif,hls_train/hls_train/seg_maps/seg_map_20180201_S30_T40RFP_2018001T064249_0_7.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RYP_2019151T054649_12_6.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RYP_2019151T054649_12_6.tif
hls_train/hls_train/chips/chip_20160601_S30_T28QGH_2016121T112122_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20160601_S30_T28QGH_2016121T112122_3_2.tif
hls_train/hls_train/chips/chip_20160401_S30_T38PKB_2016062T074232_10_5.tif,hls_train/hls_train/seg_maps/seg_map_20160401_S30_T38PKB_2016062T074232_10_5.tif
hls_train/hls_train/chips/chip_20190801_S30_T42RYP_2019181T054649_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T42RYP_2019181T054649_8_0.tif
hls_train/hls_train/chips/chip_20200501_L30_T42RWP_2020092T055014_7_11.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42RWP_2020092T055014_7_11.tif
hls_train/hls_train/chips/chip_20200201_S30_T41RQM_2020002T061239_6_8.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T41RQM_2020002T061239_6_8.tif
hls_train/hls_train/chips/chip_20191201_S30_T37QEU_2019307T075009_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T37QEU_2019307T075009_0_12.tif
hls_train/hls_train/chips/chip_20200101_S30_T37QDG_2019335T080301_6_6.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T37QDG_2019335T080301_6_6.tif
hls_train/hls_train/chips/chip_20200801_S30_T40RDR_2020184T064629_0_7.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T40RDR_2020184T064629_0_7.tif
hls_train/hls_train/chips/chip_20200701_S30_T40RDR_2020154T064629_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T40RDR_2020154T064629_4_10.tif
hls_train/hls_train/chips/chip_20190701_S30_T36QWE_2019153T080619_7_5.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T36QWE_2019153T080619_7_5.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXQ_2019151T054649_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXQ_2019151T054649_8_10.tif
hls_train/hls_train/chips/chip_20190201_L30_T42QXL_2019002T054502_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20190201_L30_T42QXL_2019002T054502_7_3.tif
hls_train/hls_train/chips/chip_20171201_S30_T38QKE_2017304T074029_4_8.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T38QKE_2017304T074029_4_8.tif
hls_train/hls_train/chips/chip_20200101_S30_T37QDG_2019335T080301_9_11.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T37QDG_2019335T080301_9_11.tif
hls_train/hls_train/chips/chip_20181001_L30_T42RTP_2018244T060227_3_5.tif,hls_train/hls_train/seg_maps/seg_map_20181001_L30_T42RTP_2018244T060227_3_5.tif
hls_train/hls_train/chips/chip_20180901_S30_T31RCN_2018215T103021_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T31RCN_2018215T103021_10_2.tif
hls_train/hls_train/chips/chip_20190601_S30_T37RFK_2019122T074621_4_4.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T37RFK_2019122T074621_4_4.tif
hls_train/hls_train/chips/chip_20191201_S30_T29PMS_2019304T110109_6_0.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T29PMS_2019304T110109_6_0.tif
hls_train/hls_train/chips/chip_20171201_S30_T37RCH_2017305T080051_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T37RCH_2017305T080051_3_0.tif
hls_train/hls_train/chips/chip_20181001_L30_T42RTP_2018244T060227_9_8.tif,hls_train/hls_train/seg_maps/seg_map_20181001_L30_T42RTP_2018244T060227_9_8.tif
hls_train/hls_train/chips/chip_20181001_L30_T37QED_2018244T074232_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20181001_L30_T37QED_2018244T074232_12_0.tif
hls_train/hls_train/chips/chip_20160901_L30_T40RDP_2016217T064000_2_1.tif,hls_train/hls_train/seg_maps/seg_map_20160901_L30_T40RDP_2016217T064000_2_1.tif
hls_train/hls_train/chips/chip_20200501_S30_T40REP_2020091T063629_3_0.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40REP_2020091T063629_3_0.tif
hls_train/hls_train/chips/chip_20200501_S30_T41RQN_2020092T060629_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T41RQN_2020092T060629_8_7.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDN_2020183T053649_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDN_2020183T053649_10_12.tif
hls_train/hls_train/chips/chip_20200701_S30_T43RDM_2020153T053649_7_7.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T43RDM_2020153T053649_7_7.tif
hls_train/hls_train/chips/chip_20181101_S30_T32QKF_2018276T100021_9_11.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T32QKF_2018276T100021_9_11.tif
hls_train/hls_train/chips/chip_20190101_L30_T38QNH_2018335T072445_0_8.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T38QNH_2018335T072445_0_8.tif
hls_train/hls_train/chips/chip_20180701_S30_T36QVE_2018151T081559_5_0.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T36QVE_2018151T081559_5_0.tif
hls_train/hls_train/chips/chip_20200201_S30_T37QDV_2020002T075229_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T37QDV_2020002T075229_5_6.tif
hls_train/hls_train/chips/chip_20200901_S30_T42RTP_2020217T060641_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T42RTP_2020217T060641_7_3.tif
hls_train/hls_train/chips/chip_20161101_L30_T43RBK_2016275T053801_0_2.tif,hls_train/hls_train/seg_maps/seg_map_20161101_L30_T43RBK_2016275T053801_0_2.tif
hls_train/hls_train/chips/chip_20171001_S30_T37QGA_2017244T073609_7_5.tif,hls_train/hls_train/seg_maps/seg_map_20171001_S30_T37QGA_2017244T073609_7_5.tif
hls_train/hls_train/chips/chip_20200501_L30_T37PGL_2020092T073330_7_2.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T37PGL_2020092T073330_7_2.tif
hls_train/hls_train/chips/chip_20190701_S30_T40QEK_2019151T063631_12_2.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T40QEK_2019151T063631_12_2.tif
hls_train/hls_train/chips/chip_20191201_S30_T37QGA_2019304T074009_7_4.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T37QGA_2019304T074009_7_4.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPM_2020125T070631_7_10.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPM_2020125T070631_7_10.tif
hls_train/hls_train/chips/chip_20171101_L30_T43RCL_2017277T053738_11_9.tif,hls_train/hls_train/seg_maps/seg_map_20171101_L30_T43RCL_2017277T053738_11_9.tif
hls_train/hls_train/chips/chip_20170901_L30_T36QYH_2017214T080154_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20170901_L30_T36QYH_2017214T080154_12_9.tif
hls_train/hls_train/chips/chip_20181001_S30_T42QWM_2018244T055631_0_11.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T42QWM_2018244T055631_0_11.tif
hls_train/hls_train/chips/chip_20190901_S30_T39RVN_2019213T071621_11_7.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T39RVN_2019213T071621_11_7.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NQN_2020275T070721_10_8.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NQN_2020275T070721_10_8.tif
hls_train/hls_train/chips/chip_20200201_S30_T40QEL_2020001T064249_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T40QEL_2020001T064249_8_0.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RCJ_2020183T053649_5_1.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RCJ_2020183T053649_5_1.tif
hls_train/hls_train/chips/chip_20200101_L30_T37QGB_2019336T073731_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20200101_L30_T37QGB_2019336T073731_3_9.tif
hls_train/hls_train/chips/chip_20200701_S30_T38RQV_2020151T072621_10_1.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T38RQV_2020151T072621_10_1.tif
hls_train/hls_train/chips/chip_20190201_S30_T37PET_2019002T075321_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T37PET_2019002T075321_5_6.tif
hls_train/hls_train/chips/chip_20190501_S30_T28QGF_2019090T112119_1_7.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T28QGF_2019090T112119_1_7.tif
hls_train/hls_train/chips/chip_20190901_S30_T42RWQ_2019214T055649_0_1.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T42RWQ_2019214T055649_0_1.tif
hls_train/hls_train/chips/chip_20200201_S30_T40QFM_2020001T064249_0_10.tif,hls_train/hls_train/seg_maps/seg_map_20200201_S30_T40QFM_2020001T064249_0_10.tif
hls_train/hls_train/chips/chip_20190201_S30_T43RDM_2019003T054221_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T43RDM_2019003T054221_12_12.tif
hls_train/hls_train/chips/chip_20180401_S30_T42QWL_2018061T054741_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20180401_S30_T42QWL_2018061T054741_4_9.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NMN_2020278T071741_7_8.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NMN_2020278T071741_7_8.tif
hls_train/hls_train/chips/chip_20190801_L30_T41RQJ_2019183T060249_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20190801_L30_T41RQJ_2019183T060249_12_9.tif
hls_train/hls_train/chips/chip_20201101_S30_T38NPP_2020275T070721_7_13.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T38NPP_2020275T070721_7_13.tif
hls_train/hls_train/chips/chip_20200101_S30_T42QWM_2019336T055211_9_6.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T42QWM_2019336T055211_9_6.tif
hls_train/hls_train/chips/chip_20160101_S30_T39QXV_2015335T070402_10_4.tif,hls_train/hls_train/seg_maps/seg_map_20160101_S30_T39QXV_2015335T070402_10_4.tif
hls_train/hls_train/chips/chip_20201201_S30_T28QDF_2020308T113319_7_2.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T28QDF_2020308T113319_7_2.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QFB_2018214T073611_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QFB_2018214T073611_11_0.tif
hls_train/hls_train/chips/chip_20200501_L30_T36QVF_2020093T081422_6_0.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T36QVF_2020093T081422_6_0.tif
hls_train/hls_train/chips/chip_20190901_S30_T37QBE_2019213T080619_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T37QBE_2019213T080619_3_2.tif
hls_train/hls_train/chips/chip_20190101_L30_T42QXL_2018335T054504_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T42QXL_2018335T054504_4_0.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QGA_2018214T073611_9_9.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QGA_2018214T073611_9_9.tif
hls_train/hls_train/chips/chip_20200601_L30_T42SXB_2020124T054800_6_11.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T42SXB_2020124T054800_6_11.tif
hls_train/hls_train/chips/chip_20200601_L30_T37NBD_2020122T074714_7_6.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T37NBD_2020122T074714_7_6.tif
hls_train/hls_train/chips/chip_20160701_S30_T28QFH_2016151T112122_11_7.tif,hls_train/hls_train/seg_maps/seg_map_20160701_S30_T28QFH_2016151T112122_11_7.tif
hls_train/hls_train/chips/chip_20171201_S30_T38PKC_2017306T074241_11_5.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T38PKC_2017306T074241_11_5.tif
hls_train/hls_train/chips/chip_20160201_L30_T42RYR_2016003T053753_11_11.tif,hls_train/hls_train/seg_maps/seg_map_20160201_L30_T42RYR_2016003T053753_11_11.tif
hls_train/hls_train/chips/chip_20181101_S30_T28QFF_2018275T112109_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T28QFF_2018275T112109_12_12.tif
hls_train/hls_train/chips/chip_20191001_S30_T32QNF_2019243T095039_4_11.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T32QNF_2019243T095039_4_11.tif
hls_train/hls_train/chips/chip_20180801_L30_T42RVR_2018182T054912_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20180801_L30_T42RVR_2018182T054912_10_12.tif
hls_train/hls_train/chips/chip_20161001_S30_T36QXE_2016244T080612_10_11.tif,hls_train/hls_train/seg_maps/seg_map_20161001_S30_T36QXE_2016244T080612_10_11.tif
hls_train/hls_train/chips/chip_20201001_S30_T39RXL_2020245T070631_12_8.tif,hls_train/hls_train/seg_maps/seg_map_20201001_S30_T39RXL_2020245T070631_12_8.tif
hls_train/hls_train/chips/chip_20200601_S30_T38QNH_2020123T071619_11_8.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38QNH_2020123T071619_11_8.tif
hls_train/hls_train/chips/chip_20200101_S30_T42RWP_2019336T055211_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T42RWP_2019336T055211_12_9.tif
hls_train/hls_train/chips/chip_20180901_S30_T37QFB_2018214T073611_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T37QFB_2018214T073611_12_0.tif
hls_train/hls_train/chips/chip_20161101_S30_T28QCE_2016274T113312_9_12.tif,hls_train/hls_train/seg_maps/seg_map_20161101_S30_T28QCE_2016274T113312_9_12.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPN_2020120T070619_12_11.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPN_2020120T070619_12_11.tif
hls_train/hls_train/chips/chip_20180501_S30_T42RYQ_2018091T054641_3_8.tif,hls_train/hls_train/seg_maps/seg_map_20180501_S30_T42RYQ_2018091T054641_3_8.tif
hls_train/hls_train/chips/chip_20160701_L30_T42RXR_2016154T054338_9_0.tif,hls_train/hls_train/seg_maps/seg_map_20160701_L30_T42RXR_2016154T054338_9_0.tif
hls_train/hls_train/chips/chip_20181001_S30_T37QGA_2018244T073611_6_0.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T37QGA_2018244T073611_6_0.tif
hls_train/hls_train/chips/chip_20201101_L30_T39NUJ_2020274T065726_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T39NUJ_2020274T065726_5_9.tif
hls_train/hls_train/chips/chip_20200901_S30_T37QGB_2020214T073621_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T37QGB_2020214T073621_3_10.tif
hls_train/hls_train/chips/chip_20190101_L30_T42RYQ_2018335T054353_2_12.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T42RYQ_2018335T054353_2_12.tif
hls_train/hls_train/chips/chip_20191001_S30_T43RBK_2019243T053641_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T43RBK_2019243T053641_8_0.tif
hls_train/hls_train/chips/chip_20190601_S30_T42QXL_2019121T054649_6_2.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T42QXL_2019121T054649_6_2.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RCL_2020183T053649_10_1.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RCL_2020183T053649_10_1.tif
hls_train/hls_train/chips/chip_20190501_L30_T39RWN_2019093T070303_0_5.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T39RWN_2019093T070303_0_5.tif
hls_train/hls_train/chips/chip_20191001_S30_T31QHV_2019246T100029_0_6.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T31QHV_2019246T100029_0_6.tif
hls_train/hls_train/chips/chip_20200701_S30_T34PFC_2020153T085559_1_4.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T34PFC_2020153T085559_1_4.tif
hls_train/hls_train/chips/chip_20181001_S30_T29RKJ_2018245T112109_5_10.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T29RKJ_2018245T112109_5_10.tif
hls_train/hls_train/chips/chip_20200501_S30_T37QDV_2020092T074609_3_3.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T37QDV_2020092T074609_3_3.tif
hls_train/hls_train/chips/chip_20200901_S30_T39PTM_2020215T070631_0_8.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T39PTM_2020215T070631_0_8.tif
hls_train/hls_train/chips/chip_20180601_S30_T42QWL_2018121T054641_7_9.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42QWL_2018121T054641_7_9.tif
hls_train/hls_train/chips/chip_20200901_S30_T36QUF_2020216T081611_0_0.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T36QUF_2020216T081611_0_0.tif
hls_train/hls_train/chips/chip_20200801_S30_T42RWN_2020184T055641_7_12.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T42RWN_2020184T055641_7_12.tif
hls_train/hls_train/chips/chip_20200601_S30_T42RTP_2020122T060629_7_6.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T42RTP_2020122T060629_7_6.tif
hls_train/hls_train/chips/chip_20201101_S30_T37QCC_2020275T075739_0_8.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T37QCC_2020275T075739_0_8.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPM_2020125T070631_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPM_2020125T070631_8_3.tif
hls_train/hls_train/chips/chip_20161201_S30_T37QDV_2016308T075102_6_3.tif,hls_train/hls_train/seg_maps/seg_map_20161201_S30_T37QDV_2016308T075102_6_3.tif
hls_train/hls_train/chips/chip_20200901_S30_T37PFN_2020214T073621_2_12.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T37PFN_2020214T073621_2_12.tif
hls_train/hls_train/chips/chip_20180601_S30_T42RTP_2018122T060629_0_9.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42RTP_2018122T060629_0_9.tif
hls_train/hls_train/chips/chip_20180401_S30_T43RCJ_2018063T053719_2_0.tif,hls_train/hls_train/seg_maps/seg_map_20180401_S30_T43RCJ_2018063T053719_2_0.tif
hls_train/hls_train/chips/chip_20180901_L30_T38QKD_2018214T073108_7_1.tif,hls_train/hls_train/seg_maps/seg_map_20180901_L30_T38QKD_2018214T073108_7_1.tif
hls_train/hls_train/chips/chip_20180601_L30_T31RCN_2018122T102026_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20180601_L30_T31RCN_2018122T102026_10_2.tif
hls_train/hls_train/chips/chip_20200601_L30_T42SXB_2020124T054800_8_12.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T42SXB_2020124T054800_8_12.tif
hls_train/hls_train/chips/chip_20200701_S30_T38PNR_2020153T071619_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T38PNR_2020153T071619_8_3.tif
hls_train/hls_train/chips/chip_20181101_S30_T28QFF_2018275T112109_10_10.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T28QFF_2018275T112109_10_10.tif
hls_train/hls_train/chips/chip_20170701_L30_T42RWR_2017154T055533_2_12.tif,hls_train/hls_train/seg_maps/seg_map_20170701_L30_T42RWR_2017154T055533_2_12.tif
hls_train/hls_train/chips/chip_20190801_S30_T36QUF_2019181T081611_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T36QUF_2019181T081611_3_2.tif
hls_train/hls_train/chips/chip_20200501_S30_T40RCR_2020092T065621_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40RCR_2020092T065621_4_10.tif
hls_train/hls_train/chips/chip_20200601_S30_T40QGK_2020123T062631_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T40QGK_2020123T062631_8_8.tif
hls_train/hls_train/chips/chip_20180601_S30_T42QWL_2018121T054641_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20180601_S30_T42QWL_2018121T054641_5_6.tif
hls_train/hls_train/chips/chip_20191001_S30_T43RBL_2019243T053641_10_1.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T43RBL_2019243T053641_10_1.tif
hls_train/hls_train/chips/chip_20160801_S30_T36QXE_2016184T080612_4_9.tif,hls_train/hls_train/seg_maps/seg_map_20160801_S30_T36QXE_2016184T080612_4_9.tif
hls_train/hls_train/chips/chip_20190201_S30_T38PPV_2019003T072311_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T38PPV_2019003T072311_11_0.tif
hls_train/hls_train/chips/chip_20190301_S30_T43RDM_2019028T054109_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20190301_S30_T43RDM_2019028T054109_12_12.tif
hls_train/hls_train/chips/chip_20171201_S30_T37QBD_2017305T080051_10_1.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T37QBD_2017305T080051_10_1.tif
